龍🐉央视全,#genre#
CCTV5+移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV11移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV17移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8




龍🐉卫视台,#genre#



安徽卫视,http://113.26.202.86:1099/tsfile/live/0130_1.m3u8
安徽卫视,http://61.148.223.18:8888/newlive/live/hls/25/live.m3u8
安徽卫视,http://222.223.119.21:8888/newlive/live/hls/25/live.m3u8
安徽卫视,http://115.231.200.110:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://120.194.237.190:808/hls/51/index.m3u8
安徽卫视,http://39.165.24.218:808/hls/51/index.m3u8

北京卫视,http://113.26.202.86:1099/tsfile/live/0130_2.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225796/1.m3u8

北京卫视,http://222.223.119.21:8888/newlive/live/hls/19/live.m3u8
北京卫视,http://115.231.200.110:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://120.194.237.190:808/hls/47/index.m3u8
北京卫视,http://221.2.36.34:8888/newlive/live/hls/19/live.m3u8
北京卫视,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://39.165.24.218:808/hls/47/index.m3u8
北京卫视,http://60.174.40.117:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/8888881/224/3221226222/index.m3u8


重庆卫视,http://61.148.223.18:8888/newlive/live/hls/31/live.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8?
重庆卫视,http://120.194.237.190:808/hls/63/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/8888881/224/3221226202/index.m3u8

东方卫视,http://113.26.202.86:1099/tsfile/live/0107_1.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8

东方卫视,http://222.223.119.21:8888/newlive/live/hls/20/live.m3u8
东方卫视,http://115.231.200.110:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://120.194.237.190:808/hls/45/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/8888881/224/3221226217/index.m3u8


东南卫视,http://118.122.2.29:9999/hls/29/index.m3u8
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
东南卫视,http://222.223.119.21:8888/newlive/live/hls/42/live.m3u8
东南卫视,http://39.165.24.218:808/hls/66/index.m3u8


甘肃卫视,http://1.30.18.218:20080/hls/73/index.m3u8
甘肃卫视,http://61.148.223.18:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://cd.sy012.com:4000/rtp/232.0.0.50:8642
甘肃卫视,http://222.223.119.21:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://120.194.237.190:808/hls/71/index.m3u8
甘肃卫视,http://39.165.24.218:808/hls/71/index.m3u8



广东卫视,http://113.57.103.216:9000/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://113.26.202.86:1099/tsfile/live/0125_1.m3u8
广东卫视,http://222.223.119.21:8888/newlive/live/hls/21/live.m3u8
广东卫视,http://115.231.200.110:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://120.194.237.190:808/hls/48/index.m3u8
广东卫视,http://171.221.240.108:808/hls/23/index.m3u8
广东卫视,http://39.165.24.218:808/hls/48/index.m3u8
广东卫视,http://60.174.40.117:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8



广西卫视,http://222.223.119.21:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://61.148.223.18:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://221.2.36.34:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://118.122.2.29:9999/hls/37/index.m3u8



贵州卫视,http://1.30.18.218:20080/hls/70/index.m3u8
贵州卫视,http://120.194.237.190:808/hls/58/index.m3u8
贵州卫视,http://222.223.119.21:8888/newlive/live/hls/29/live.m3u8
贵州卫视,http://61.148.223.18:8888/newlive/live/hls/29/live.m3u8
贵州卫视,http://221.2.36.34:8888/newlive/live/hls/29/live.m3u8
贵州卫视,http://39.165.24.218:808/hls/58/index.m3u8
贵州卫视,http://test.agtv.xyz/jd/hncd.php?id=gzws

海南卫视,http://120.194.237.190:808/hls/70/index.m3u8
海南卫视,http://39.165.24.218:808/hls/70/index.m3u8
海南卫视,http://221.2.36.34:8888/newlive/live/hls/47/live.m3u8



河北卫视,http://171.221.240.108:808/hls/30/index.m3u8
河北卫视,http://120.194.237.190:808/hls/59/index.m3u8
河北卫视,http://222.223.119.21:8888/newlive/live/hls/48/live.m3u8
河北卫视,http://39.165.24.218:808/hls/59/index.m3u8
河北卫视,http://58.20.19.126:10999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126


河南卫视,http://118.122.2.29:9999/hls/36/index.m3u8
河南卫视,http://39.165.24.218:808/hls/24/index.m3u8
河南卫视,http://61.148.223.18:8888/newlive/live/hls/33/live.m3u8




黑龙江卫视,http://113.57.103.216:9000/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://171.221.240.108:808/hls/25/index.m3u8
黑龙江卫视,http://221.2.36.34:8888/newlive/live/hls/45/live.m3u8
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://cd.sy012.com:4000/rtp/232.0.0.95:8866
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8



湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://1.30.18.218:20080/hls/49/index.m3u8
湖北卫视,http://113.57.103.216:9000/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://221.213.43.82:8888/newlive/live/hls/34/live.m3u8
湖北卫视,http://39.165.24.218:808/hls/54/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8?
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8


湖南卫视,http://111.20.35.103:6610/000000001000/1000000001000009115/index.m3u8?channelid=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=00
湖南卫视,http://115.231.200.110:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://120.194.237.190:808/hls/52/index.m3u8
湖南卫视,http://222.223.119.21:8888/newlive/live/hls/23/live.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/1.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8?
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8



吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8



江苏卫视,http://120.194.237.190:808/hls/46/index.m3u8
江苏卫视,http://221.213.43.82:8888/newlive/live/hls/22/live.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
江苏卫视,http://39.165.24.218:808/hls/46/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/1.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8?
江苏卫视,http://test.agtv.xyz/jd/hncd.php?id=jsws



江西卫视,http://39.165.24.218:808/hls/60/index.m3u8
江西卫视,http://123.13.59.244:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://171.221.240.108:808/hls/28/index.m3u8
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
江西卫视,http://test.agtv.xyz/jd/hncd.php?id=jxws
江西卫视,http://vpn.csdaxing.com:85/tsfile/live/0138_1.m3u8?key=txiptv



辽宁卫视,http://113.26.202.86:1099/tsfile/live/0121_1.m3u8
辽宁卫视,http://120.194.237.190:808/hls/56/index.m3u8
辽宁卫视,http://39.165.24.218:808/hls/56/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226201/1.m3u8


内蒙古卫视,http://cd.sy012.com:4000/rtp/232.0.0.111:8718
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古卫视,http://221.213.43.82:8888/newlive/live/hls/49/live.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8



宁夏卫视,http://222.223.119.21:8888/newlive/live/hls/40/live.m3u8
宁夏卫视,http://61.148.223.18:8888/newlive/live/hls/40/live.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8




青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://39.165.24.218:808/hls/72/index.m3u8
青海卫视,http://221.2.36.34:8888/newlive/live/hls/39/live.m3u8
青海卫视,http://222.223.119.21:8888/newlive/live/hls/39/live.m3u8
青海卫视,http://cd.sy012.com:4000/rtp/232.0.0.101:8588

天微科技,http://stream.qhbtv.com/qhws/sd/live.m3u8

山东卫视,http://120.194.237.190:808/hls/50/index.m3u8
山东卫视,http://113.26.202.86:1099/tsfile/live/0131_1.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/1.m3u8
山东卫视,http://39.165.24.218:808/hls/50/index.m3u8
山东卫视,http://115.231.200.110:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://cd.sy012.com:4000/rtp/232.0.0.161:9122


山西卫视,http://cd.sy012.com:4000/rtp/232.0.0.86:8558
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西卫视,http://222.223.119.21:8888/newlive/live/hls/47/live.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8


陕西卫视,http://221.213.43.82:8888/newlive/live/hls/41/live.m3u8
陕西卫视,http://222.223.119.21:8888/newlive/live/hls/41/live.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8


四川卫视,http://118.122.2.29:9999/hls/18/index.m3u8
四川卫视,http://120.194.237.190:808/hls/61/index.m3u8
四川卫视,http://171.221.240.108:808/hls/31/index.m3u8
四川卫视,http://cd.sy012.com:4000/rtp/232.0.0.208:9234

天津卫视,http://60.174.40.117:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0


西藏卫视,http://220.182.45.198:20088/tsfile/live/0111_1.m3u8?key=txiptv
西藏卫视,http://221.2.36.34:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://221.213.43.82:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://61.148.223.18:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://cd.sy012.com:4000/rtp/232.0.0.114:8844
西藏卫视,http://222.223.119.21:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://cd.sy012.com:4000/rtp/232.0.0.235:9366$(藏语)


新疆卫视,http://cd.sy012.com:4000/rtp/232.0.0.18:8722
新疆卫视,http://222.223.119.21:8888/newlive/live/hls/38/live.m3u8
新疆卫视,http://61.148.223.18:8888/newlive/live/hls/38/live.m3u8
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8



云南卫视,http://120.194.237.190:808/hls/62/index.m3u8
云南卫视,http://222.223.119.21:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://221.2.36.34:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://221.213.43.82:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://39.165.24.218:808/hls/62/index.m3u8
云南卫视,http://61.148.223.18:8888/newlive/live/hls/27/live.m3u8



浙江卫视,http://113.26.202.86:1099/tsfile/live/0124_1.m3u8
浙江卫视,http://113.57.103.216:9000/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://222.223.119.21:8888/newlive/live/hls/24/live.m3u8
浙江卫视,http://chat.2girls.cn:8899/udp/233.50.201.100:5140
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/1.m3u8

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8



北京卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000272103.m3u8
东方卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000292403.m3u8
天津卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2019927003.m3u8
重庆卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000297803.m3u8
黑龙江台,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000293903.m3u8
辽宁卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000281303.m3u8
河北卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000293403.m3u8
山东卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000294803.m3u8
安徽卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000298003.m3u8
河南卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000296103.m3u8
湖北卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000294503.m3u8
湖南卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000296203.m3u8
江西卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000294103.m3u8
江苏卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000295603.m3u8
浙江卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000295503.m3u8
东南卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000292503.m3u8
广东卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000292703.m3u8
深圳卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000292203.m3u8
广西卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000294203.m3u8
贵州卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000293303.m3u8
四川卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000295003.m3u8
新疆卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2019927403.m3u8
海南卫视,http://36.99.200.4/tlive-test-cdn.ysp.cctv.cn/001/ysp/2000291503.m3u8


龍🐉地方台,#genre#
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
乌兰察布新闻综合,https://pluslive.wrbtv.cn/xwzhpd/sd/live.m3u8
乌兰察布经济生活,https://pluslive.wrbtv.cn/jjshpd/sd/live.m3u8
新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
成都新闻综合,https://tv.cry33.com/cdtvflv.php?id=cdxwzh
成都都市生活,https://tv.cry33.com/cdtvflv.php?id=cddssh
成都公共,https://tv.cry33.com/cdtvflv.php?id=cdgg
金牛电视台,https://tv.cry33.com/cdtvflv.php?id=jntv
蒲江电视台,https://tv.cry33.com/cdtvflv.php?id=pjtv
青羊电视台,https://tv.cry33.com/cdtvflv.php?id=qytv
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8
苏州1套,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州2套,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州3套,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州5套,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
徐州1套,https://pull.live.xztv.tv/live/xztv01.flv
徐州2套,https://pull.live.xztv.tv/live/xztv02.flv
徐州3套,https://pull.live.xztv.tv/live/xztv03.flv
徐州4套,https://pull.live.xztv.tv/live/xztv04.flv
天微科技,https://vd2.bdstatic.com/mda-jccg84gp61a7n0ms/sc/mda-jccg84gp61a7n0ms.mp4
盐城3套,https://live1yc.0515yc.cn/ycst03/sd/live.m3u8?_upt=063361c91707142304
常州都市,https://tv.cry33.com/cztv.php?id=czds
无锡1套,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=df50c8ad1706195780
无锡2套,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=081040171706199780
无锡3套,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
无锡4套,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=95a5f0d51706199864
无锡5套,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=31414f601706199828
扬州1套,http://cm-wshls.homecdn.com/live/8bb.m3u8
扬州2套,http://cm-wshls.homecdn.com/live/8bd.m3u8
扬州3套,http://cm-wshls.homecdn.com/live/8bf.m3u8
镇江1套,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江2套,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
泰州2套,http://stream1.mytaizhou.net/jjsh/sd/live.m3u8?_upt=ce6b5e321706200861
连云港1套,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港2套,http://live.lyg1.com/ggpd/sd/live.m3u8
江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
姜堰综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
东海综合,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8
睢宁生活,http://221.229.243.45:9001/hls/live/live2/stream.m3u8
睢宁三农,http://221.229.243.45:9001/hls/live/live3/stream.m3u8
睢宁影视,http://221.229.243.45:9001/hls/live/live4/stream.m3u8
邳州综合,https://liveplus.pznews.com/pzzhpd/sd/live.m3u8
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
泗洪综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
宿豫综合频道,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8
贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8
贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
北京财经,https://tv.cry33.com/bj8k.php?id=bjcj
北京新闻,https://tv.cry33.com/bj8k.php?id=bjxw
北京生活,https://tv.cry33.com/bj8k.php?id=bjsh
安徽经济生活,http://live.ahsx.ahtv.cn/live/jjshtv.m3u8?txSecret=4f0326a07141810dd8772716d3dcc27b&txTime=6955487F
安徽公共,http://live.ahsx.ahtv.cn/live/ggtv.m3u8?txSecret=1ba104a5183796c21ef53d4029e8153a&txTime=6955487F
安徽农业科教,http://live.ahsx.ahtv.cn/live/nykjtv.m3u8?txSecret=acb52e311eb9b41d3bd39947e03e3de2&txTime=6955487F
安徽影视,https://live.ahsx.ahtv.cn/live/ystv.m3u8?txSecret=04f4df21c1acbe136972606ec0e0b820&txTime=6955487F
安徽综艺,http://live.ahsx.ahtv.cn/live/zytytv.m3u8?txSecret=60b1fa7f6d8558da8445c5315a16eca9&txTime=6955487F
安徽国际,http://live.ahsx.ahtv.cn/live/gjtv.m3u8?txSecret=a01a318e234cbd28375d91ed3d145637&txTime=6955487F
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
